Day,Time,Global Horizon irradiation,direct normal irradiation ,diffuse horizonal irradiation  ,sun azimuth angle,sun elevation angle,air temp,Relative Humidty,Wind Speed,Wind Direction,Atmospheric Pressure,Wet Bulb Temperature,Shagaya - Relay 7BBA01-K01 (Thin Film) - ENERGY EXPORTED (kWh),Shagaya - Relay 7BBA02-K01 (Polycrystalline Silicon) - ENERGY EXPORTED (kWh)
296,18:30:00,0,0,0,86.2,-17.5,28.4,29.1,4.9,336,986.3,20.2,0.0,8.0
296,19:30:00,0,0,0,93.6,-30.5,27.6,34.7,5.1,333,986.7,20.5,0.0,0.0
296,20:30:00,0,0,0,102.5,-43.4,26.9,40.2,5.9,322,987.1,20.8,0.0,0.0
296,21:30:00,0,0,0,115.0,-55.8,26.5,43.1,5.9,322,987.3,20.9,0.0,0.0
296,22:30:00,0,0,0,136.9,-66.4,26.2,42.1,5.9,319,987.3,20.4,0.0,0.0
296,23:30:00,0,0,0,19.8,-71.7,25.9,40.9,5.8,310,987.3,20.0,0.0,0.0
297,00:30:00,0,0,0,-142.7,-67.9,25.7,39.5,5.8,310,987.3,19.6,0.0,0.0
297,01:30:00,0,0,0,-118.1,-58.0,25.5,38.2,5.7,306,987.2,19.2,0.0,0.0
297,02:30:00,0,0,0,-104.2,-45.9,25.5,36.8,5.4,292,987.2,18.9,0.0,0.0
297,03:30:00,0,0,0,-94.7,-33.1,25.5,35.8,5.4,292,987.3,18.7,0.0,0.0
297,04:30:00,0,0,0,-87.2,-20.0,25.5,35.4,5.1,293,987.7,18.6,0.0,0.0
297,05:30:00,0,0,0,-80.2,-6.4,25.8,35.1,4.4,296,988.0,18.9,0.0,0.0
297,06:30:00,57,69,46,-72.8,6.0,26.3,34.9,4.4,296,988.3,19.3,0.0,0.0
297,07:30:00,222,264,138,-64.4,18.0,27.7,34.7,5.2,292,988.7,20.6,288.0,312.0
297,08:30:00,404,379,219,-54.1,29.2,29.8,34.4,7.6,278,989.0,22.6,1416.0,1580.0
297,09:30:00,560,480,260,-40.6,38.8,31.8,34.3,7.6,278,989.1,24.4,2496.0,2748.0
297,10:30:00,665,542,279,-23.1,45.7,32.3,34.3,7.4,273,988.8,24.9,3308.0,3568.0
297,11:30:00,705,562,286,-2.0,48.5,31.2,34.3,6.6,257,988.5,23.9,3720.0,4032.0
297,12:30:00,666,515,293,19.5,46.6,29.7,34.3,6.6,257,988.2,22.5,3860.0,4208.0
297,13:30:00,427,181,308,37.8,40.3,29.5,34.4,6.3,274,987.9,22.2,3748.0,4052.0
297,14:30:00,383,273,248,51.9,31.1,30.5,34.6,5.5,327,987.7,23.3,3364.0,3612.0
297,15:30:00,221,163,161,62.7,20.1,31.9,36.3,5.5,327,987.5,24.9,2608.0,2848.0
297,16:30:00,88,102,75,71.4,8.2,31.1,40.5,5.2,333,987.5,24.8,1508.0,1240.0
297,17:30:00,6,12,6,78.9,-4.0,29.0,44.9,4.4,353,987.6,23.5,508.0,452.0
297,18:30:00,0,0,0,85.9,-17.6,27.5,49.2,4.4,353,987.7,22.7,0.0,4.0
297,19:30:00,0,0,0,93.3,-30.7,26.5,53.5,4.2,350,987.7,22.2,0.0,0.0
297,20:30:00,0,0,0,102.1,-43.6,25.8,57.8,3.8,340,987.8,22.1,0.0,0.0
297,21:30:00,0,0,0,114.5,-56.0,25.9,60.2,3.8,340,987.8,22.4,0.0,0.0
297,22:30:00,0,0,0,136.4,-66.7,26.1,59.5,3.3,339,987.8,22.5,0.0,0.0
297,23:30:00,0,0,0,19.8,-72.0,26.0,58.7,1.9,336,987.7,22.3,0.0,0.0
298,00:30:00,0,0,0,-142.2,-68.2,25.8,57.7,1.9,336,987.7,22.1,0.0,0.0
298,01:30:00,0,0,0,-117.6,-58.2,25.8,56.6,2.1,314,987.6,21.9,0.0,0.0
298,02:30:00,0,0,0,-103.8,-46.0,25.8,55.5,2.7,249,987.6,21.8,0.0,0.0
298,03:30:00,0,0,0,-94.4,-33.2,25.8,52.9,2.7,249,987.6,21.4,0.0,0.0
298,04:30:00,0,0,0,-86.9,-20.1,25.7,48.0,3.3,262,987.8,20.8,0.0,0.0
298,05:30:00,0,0,0,-79.9,-6.6,26.0,43.1,5.0,300,987.9,20.4,0.0,0.0
298,06:30:00,51,36,45,-72.5,5.8,26.4,38.1,5.0,300,988.1,20.0,0.0,0.0
298,07:30:00,38,8,36,-64.1,17.8,27.5,33.2,5.5,297,988.3,20.1,288.0,308.0
298,08:30:00,172,37,153,-53.8,28.9,28.7,28.2,7.2,289,988.4,20.3,1424.0,1564.0
298,09:30:00,219,56,184,-40.4,38.5,29.4,24.6,7.2,289,988.3,20.1,2520.0,2776.0
298,10:30:00,379,138,283,-22.9,45.4,29.8,23.1,6.5,286,988.0,20.1,3332.0,3592.0
298,11:30:00,640,438,315,-2.0,48.2,30.4,21.6,4.6,279,987.6,20.3,3740.0,4088.0
298,12:30:00,601,378,331,19.4,46.2,31.2,20.3,4.6,279,987.2,20.6,3900.0,4204.0
298,13:30:00,552,445,270,37.5,40.0,31.8,19.1,4.7,295,986.8,20.8,3772.0,4060.0
298,14:30:00,443,468,203,51.6,30.8,32.4,18.1,4.8,344,986.4,21.0,3132.0,3344.0
298,15:30:00,252,306,147,62.4,19.9,32.6,19.1,4.8,344,986.1,21.6,1648.0,1824.0
298,16:30:00,99,172,72,71.1,8.0,31.1,23.6,5.2,345,986.1,21.5,1424.0,1556.0
298,17:30:00,6,12,6,78.6,-4.1,28.5,28.2,6.4,345,986.1,20.1,444.0,524.0
298,18:30:00,0,0,0,85.6,-17.8,27.0,32.9,6.4,345,986.2,19.6,0.0,8.0
298,19:30:00,0,0,0,92.9,-30.9,26.2,37.5,6.2,342,986.2,19.7,0.0,0.0
298,20:30:00,0,0,0,101.7,-43.8,25.5,42.0,5.7,332,986.2,19.7,0.0,0.0
298,21:30:00,0,0,0,114.1,-56.3,25.2,44.7,5.7,332,986.3,19.9,0.0,0.0
298,22:30:00,0,0,0,135.9,-67.0,25.3,44.4,5.5,327,986.4,19.9,0.0,0.0
298,23:30:00,0,0,0,19.8,-72.4,25.3,44.0,4.9,312,986.5,19.8,0.0,0.0
299,00:30:00,0,0,0,-141.7,-68.5,25.1,43.4,4.9,312,986.6,19.6,0.0,0.0
299,01:30:00,0,0,0,-117.0,-58.4,24.5,42.8,5.4,303,986.7,18.9,0.0,0.0
299,02:30:00,0,0,0,-103.3,-46.2,23.9,42.1,6.9,276,986.8,18.2,0.0,0.0
299,03:30:00,0,0,0,-94.0,-33.3,23.8,40.7,6.9,276,986.9,17.9,0.0,0.0
299,04:30:00,0,0,0,-86.5,-20.3,24.3,38.0,6.3,278,986.9,17.9,0.0,0.0
299,05:30:00,0,0,0,-79.5,-6.7,24.4,35.4,4.4,284,987.0,17.6,0.0,0.0
299,06:30:00,30,6,29,-72.2,5.7,24.6,32.8,4.4,284,987.1,17.3,0.0,0.0
299,07:30:00,118,27,110,-63.8,17.6,25.6,30.2,4.3,280,987.1,17.8,324.0,376.0
299,08:30:00,214,48,191,-53.5,28.7,27.6,27.6,3.9,271,987.1,19.1,1524.0,1660.0
299,09:30:00,274,33,256,-40.1,38.2,29.7,25.8,3.9,271,986.9,20.6,2616.0,2856.0
299,10:30:00,588,371,324,-22.7,45.1,31.4,25.5,4.1,273,986.4,22.2,2688.0,2908.0
299,11:30:00,715,607,266,-1.9,47.9,32.8,25.1,5.0,280,985.8,23.4,3740.0,4092.0
299,12:30:00,685,595,260,19.2,45.9,33.4,24.9,5.0,280,985.3,23.9,3476.0,3708.0
299,13:30:00,590,545,242,37.3,39.7,32.7,24.7,4.4,298,984.7,23.2,3512.0,3828.0
299,14:30:00,440,441,216,51.3,30.5,31.8,24.7,2.7,351,984.2,22.3,3272.0,3504.0
299,15:30:00,258,321,148,62.1,19.6,30.6,26.3,2.7,351,983.9,21.6,2448.0,2668.0
299,16:30:00,97,161,73,70.8,7.8,29.9,30.7,3.5,350,984.1,21.9,1112.0,1212.0
299,17:30:00,6,12,6,78.3,-4.3,28.9,35.2,5.7,345,984.3,21.9,144.0,188.0
299,18:30:00,0,0,0,85.3,-18.0,27.9,39.7,5.7,345,984.5,21.7,0.0,0.0
299,19:30:00,0,0,0,92.6,-31.0,27.3,44.3,5.4,339,984.7,21.8,0.0,0.0
299,20:30:00,0,0,0,101.3,-44.0,26.8,48.9,4.5,320,984.9,21.9,0.0,0.0
299,21:30:00,0,0,0,113.6,-56.5,26.1,52.8,4.5,320,985.1,21.8,0.0,0.0
299,22:30:00,0,0,0,135.4,-67.2,25.2,55.7,3.6,312,985.1,21.2,0.0,0.0
299,23:30:00,0,0,0,19.8,-72.7,23.8,58.6,1.1,286,985.2,20.2,0.0,0.0
300,00:30:00,0,0,0,-141.1,-68.8,22.5,61.4,1.1,286,985.2,19.3,0.0,0.0
300,01:30:00,0,0,0,-116.5,-58.6,21.7,64.0,1.6,252,985.3,18.8,0.0,0.0
300,02:30:00,0,0,0,-102.9,-46.3,21.4,66.6,2.9,151,985.3,18.7,0.0,0.0
300,03:30:00,0,0,0,-93.6,-33.5,21.0,66.6,2.9,151,985.6,18.3,0.0,0.0
300,04:30:00,0,0,0,-86.2,-20.4,20.0,62.7,3.1,154,985.9,17.0,0.0,0.0
300,05:30:00,0,0,0,-79.2,-6.9,19.3,58.6,3.4,164,986.4,16.0,0.0,0.0
300,06:30:00,36,10,35,-71.9,5.5,19.1,54.5,3.4,164,986.8,15.4,0.0,0.0
300,07:30:00,101,4,101,-63.5,17.4,20.2,50.3,3.6,157,987.2,15.8,204.0,244.0
300,08:30:00,183,15,176,-53.2,28.5,22.3,46.0,3.9,135,987.5,17.2,1288.0,1432.0
300,09:30:00,507,350,287,-39.8,38.0,24.6,41.9,3.9,135,987.6,18.8,2364.0,2552.0
300,10:30:00,679,592,263,-22.5,44.8,26.6,38.2,3.8,138,987.3,20.2,3040.0,3332.0
300,11:30:00,720,616,267,-1.9,47.5,28.5,34.6,3.3,146,986.9,21.3,3464.0,3700.0
300,12:30:00,691,601,263,19.1,45.6,29.8,31.0,3.3,146,986.5,21.9,3280.0,3560.0
300,13:30:00,594,551,245,37.1,39.4,30.7,27.6,4.1,145,986.1,22.0,2588.0,2832.0
300,14:30:00,442,456,212,51.1,30.3,30.5,24.3,6.7,142,985.8,21.0,2000.0,2152.0
300,15:30:00,258,333,145,61.9,19.4,29.4,23.8,6.7,142,985.7,19.9,1616.0,1796.0
300,16:30:00,95,156,72,70.5,7.6,27.6,27.9,6.0,140,985.9,19.2,808.0,896.0
300,17:30:00,6,12,6,78.0,-4.5,25.1,32.2,4.2,132,986.3,17.7,204.0,260.0
300,18:30:00,0,0,0,85.0,-18.1,23.7,36.6,4.2,132,986.6,17.1,0.0,0.0
300,19:30:00,0,0,0,92.2,-31.2,22.8,41.1,4.0,131,986.9,17.0,0.0,0.0
300,20:30:00,0,0,0,100.9,-44.2,22.1,45.6,3.4,129,987.3,17.0,0.0,0.0
300,21:30:00,0,0,0,113.1,-56.7,21.5,49.9,3.4,129,987.5,17.0,0.0,0.0
300,22:30:00,0,0,0,134.9,-67.5,21.1,53.7,3.5,126,987.5,17.0,0.0,0.0
300,23:30:00,0,0,0,19.8,-73.0,20.6,57.4,3.9,115,987.6,17.0,0.0,0.0
301,00:30:00,0,0,0,-140.6,-69.0,20.0,61.1,3.9,115,987.6,16.8,0.0,0.0
301,01:30:00,0,0,0,-116.0,-58.7,19.4,64.7,3.3,119,987.6,16.7,0.0,0.0
301,02:30:00,0,0,0,-102.5,-46.5,18.3,68.1,1.5,128,987.6,16.1,0.0,0.0
301,03:30:00,0,0,0,-93.3,-33.6,16.7,68.7,1.5,128,987.7,14.8,0.0,0.0
301,04:30:00,0,0,0,-85.9,-20.6,16.2,65.0,1.5,130,988.0,14.0,0.0,0.0
301,05:30:00,0,0,0,-78.9,-7.1,15.4,61.1,1.5,134,988.2,12.9,0.0,0.0
301,06:30:00,55,70,44,-71.6,5.3,15.8,57.0,1.5,134,988.5,12.9,0.0,0.0
301,07:30:00,217,273,133,-63.2,17.2,18.5,52.9,1.3,188,988.7,14.8,176.0,220.0
301,08:30:00,401,393,214,-52.9,28.3,21.8,48.7,0.6,349,988.9,17.1,992.0,1132.0
301,09:30:00,558,502,251,-39.6,37.7,24.7,44.3,0.6,349,988.9,19.3,2288.0,2468.0
301,10:30:00,664,560,274,-22.4,44.4,26.7,39.6,0.7,263,988.4,20.5,2892.0,3228.0
301,11:30:00,705,580,281,-1.9,47.2,28.6,34.9,1.2,4,987.9,21.5,3596.0,3860.0
301,12:30:00,676,565,276,19.0,45.2,29.8,30.3,1.2,4,987.4,21.8,3712.0,4040.0
301,13:30:00,577,510,256,36.9,39.1,30.3,25.8,1.5,21,986.9,21.3,3576.0,3840.0
301,14:30:00,372,249,244,50.8,30.0,30.1,21.4,2.2,71,986.4,19.9,3116.0,3360.0
301,15:30:00,103,17,97,61.6,19.2,29.2,19.7,2.2,71,986.1,18.6,2388.0,2600.0
301,16:30:00,58,36,52,70.2,7.4,27.5,22.3,2.6,56,986.1,17.7,1320.0,1452.0
301,17:30:00,1,0,1,77.7,-4.7,24.9,25.0,4.1,13,986.0,16.0,192.0,236.0
301,18:30:00,0,0,0,84.7,-18.3,24.0,27.9,4.1,13,986.0,15.8,0.0,4.0
301,19:30:00,0,0,0,91.9,-31.4,23.3,30.8,4.0,98,986.0,15.7,0.0,0.0
301,20:30:00,0,0,0,100.4,-44.3,22.5,33.7,3.7,354,986.0,15.5,0.0,0.0
301,21:30:00,0,0,0,112.6,-56.9,21.9,36.4,3.7,354,986.0,15.3,0.0,0.0
301,22:30:00,0,0,0,134.4,-67.8,21.2,38.5,3.3,345,985.9,15.1,0.0,0.0
301,23:30:00,0,0,0,19.7,-73.4,20.5,40.6,2.3,321,985.8,14.7,0.0,0.0
302,00:30:00,0,0,0,-140.0,-69.3,20.0,42.6,2.3,321,985.7,14.5,0.0,0.0
302,01:30:00,0,0,0,-115.4,-58.9,19.8,44.5,2.2,320,985.7,14.7,0.0,0.0
302,02:30:00,0,0,0,-102.0,-46.6,19.3,46.3,2.0,317,985.6,14.6,0.0,0.0
302,03:30:00,0,0,0,-92.9,-33.8,18.4,46.4,2.0,317,985.6,14.1,0.0,0.0
302,04:30:00,0,0,0,-85.6,-20.7,18.0,43.9,2.0,322,985.8,13.5,0.0,0.0
302,05:30:00,0,0,0,-78.6,-7.3,17.5,41.2,2.0,335,986.0,12.8,0.0,0.0
302,06:30:00,53,64,43,-71.3,5.2,17.8,38.5,2.0,335,986.1,12.7,0.0,0.0
302,07:30:00,210,258,132,-62.9,17.0,20.4,35.8,2.6,253,986.3,14.0,204.0,240.0
302,08:30:00,392,377,215,-52.6,28.0,23.6,33.2,4.7,5,986.4,16.4,1188.0,1328.0
302,09:30:00,548,482,255,-39.3,37.4,26.1,31.9,4.7,5,986.3,18.6,2288.0,2476.0
302,10:30:00,635,495,293,-22.2,44.1,28.0,32.8,5.1,90,985.8,20.5,3080.0,3384.0
302,11:30:00,408,224,246,-1.8,46.9,29.2,33.8,6.2,344,985.4,21.9,3592.0,3860.0
302,12:30:00,255,91,194,18.9,44.9,29.7,34.8,6.2,344,984.9,22.5,3724.0,4076.0
302,13:30:00,527,378,295,36.6,38.8,29.7,35.9,6.8,269,984.4,22.7,3596.0,3856.0
302,14:30:00,421,394,225,50.6,29.8,29.0,37.0,8.8,43,984.0,22.2,3112.0,3404.0
302,15:30:00,241,285,146,61.3,19.0,27.5,38.1,8.8,43,983.9,21.0,2376.0,2584.0
302,16:30:00,65,80,50,70.0,7.2,26.0,39.3,7.6,37,984.4,19.8,1320.0,1444.0
302,17:30:00,1,0,1,77.4,-4.9,24.5,40.5,4.2,17,984.9,18.5,292.0,360.0
302,18:30:00,0,0,0,84.4,-18.5,23.1,41.6,4.2,17,985.5,17.3,0.0,0.0
302,19:30:00,0,0,0,91.5,-31.5,22.2,42.8,4.8,36,986.0,16.7,0.0,0.0
302,20:30:00,0,0,0,100.0,-44.5,21.3,44.0,6.8,91,986.6,16.0,0.0,0.0
302,21:30:00,0,0,0,112.1,-57.1,20.5,45.3,6.8,91,986.9,15.4,0.0,0.0
302,22:30:00,0,0,0,133.8,-68.0,20.1,46.8,6.5,93,987.1,15.2,0.0,0.0
302,23:30:00,0,0,0,19.7,-73.7,19.5,48.3,5.8,99,987.2,15.0,0.0,0.0
303,00:30:00,0,0,0,-139.5,-69.6,19.1,49.9,5.8,99,987.3,14.9,0.0,0.0
303,01:30:00,0,0,0,-114.9,-59.1,18.9,51.3,5.1,100,987.4,14.9,0.0,0.0
303,02:30:00,0,0,0,-101.6,-46.8,18.5,52.7,2.8,102,987.6,14.8,0.0,0.0
303,03:30:00,0,0,0,-92.5,-33.9,17.8,52.7,2.8,102,987.7,14.3,0.0,0.0
303,04:30:00,0,0,0,-85.3,-20.9,16.9,50.4,2.8,101,987.9,13.4,0.0,0.0
303,05:30:00,0,0,0,-78.3,-7.5,16.2,48.0,2.6,98,988.2,12.5,0.0,0.0
303,06:30:00,58,119,40,-71.0,5.0,16.4,45.5,2.6,98,988.4,12.5,0.0,0.0
303,07:30:00,232,402,112,-62.7,16.8,18.2,42.9,2.7,99,988.6,13.5,164.0,216.0
303,08:30:00,422,549,165,-52.3,27.8,20.8,40.3,2.9,104,988.8,15.0,660.0,736.0
303,09:30:00,581,637,196,-39.1,37.2,23.4,37.5,2.9,104,988.8,17.0,2192.0,2428.0
303,10:30:00,691,701,207,-22.0,43.8,25.2,34.3,2.9,110,988.6,18.2,2116.0,2308.0
303,11:30:00,729,710,214,-1.8,46.5,26.6,31.1,3.0,129,988.4,18.9,1908.0,2064.0
303,12:30:00,687,659,225,18.7,44.6,27.4,27.9,3.0,129,988.1,19.0,1800.0,1964.0
303,13:30:00,598,636,203,36.4,38.5,27.9,24.8,3.4,128,987.9,18.7,1096.0,1212.0
303,14:30:00,452,571,171,50.3,29.6,27.6,21.9,4.6,126,987.7,17.7,2452.0,2688.0
303,15:30:00,265,433,123,61.0,18.8,26.5,20.9,4.6,126,987.8,16.4,1684.0,1840.0
303,16:30:00,98,212,66,69.7,7.0,24.4,23.2,4.2,121,988.3,15.1,828.0,924.0
303,17:30:00,6,12,6,77.1,-5.1,21.5,25.6,3.0,105,988.7,13.0,272.0,332.0
303,18:30:00,0,0,0,84.1,-18.6,20.2,28.1,3.0,105,989.2,12.3,0.0,0.0
303,19:30:00,0,0,0,91.2,-31.7,19.3,30.6,2.7,103,989.7,12.3,0.0,0.0
303,20:30:00,0,0,0,99.6,-44.7,18.4,33.2,2.0,98,990.2,12.2,0.0,0.0
303,21:30:00,0,0,0,111.6,-57.2,17.5,35.3,2.0,98,990.5,12.1,0.0,0.0
303,22:30:00,0,0,0,133.3,-68.3,17.1,36.8,1.9,90,990.4,12.1,0.0,0.0
303,23:30:00,0,0,0,19.6,-74.0,16.6,38.2,1.8,69,990.3,11.9,0.0,0.0
304,00:30:00,0,0,0,-139.0,-69.8,16.1,39.6,1.8,69,990.2,11.5,0.0,0.0
304,01:30:00,0,0,0,-114.4,-59.3,15.5,40.9,1.9,139,990.1,11.1,0.0,0.0
304,02:30:00,0,0,0,-101.2,-46.9,15.1,42.1,2.2,351,990.0,10.9,0.0,0.0
304,03:30:00,0,0,0,-92.2,-34.1,14.6,42.1,2.2,351,990.1,10.4,0.0,0.0
304,04:30:00,0,0,0,-84.9,-21.0,14.1,40.1,2.2,343,990.4,9.7,0.0,0.0
304,05:30:00,0,0,0,-78.0,-7.7,14.0,38.1,2.0,321,990.9,9.3,0.0,0.0
304,06:30:00,51,110,34,-70.8,4.8,14.4,36.0,2.0,321,991.3,9.5,0.0,0.0
304,07:30:00,234,445,103,-62.4,16.6,17.3,33.8,1.9,312,991.7,11.6,0.0,8.0
304,08:30:00,418,563,157,-52.1,27.6,21.2,31.6,1.4,285,992.0,13.9,276.0,0.0
304,09:30:00,574,644,188,-38.9,36.9,24.1,29.5,1.4,285,992.1,16.2,2292.0,0.0
304,10:30:00,691,726,192,-21.9,43.5,25.9,27.5,1.6,260,991.6,17.5,0.0,0.0
304,11:30:00,725,726,202,-1.8,46.2,26.7,25.6,2.3,186,991.2,17.8,0.0,8204.0
304,12:30:00,691,698,205,18.6,44.3,27.4,23.6,2.3,186,990.6,18.0,0.0,0.0
304,13:30:00,599,665,188,36.2,38.3,27.8,21.8,2.4,180,990.2,17.9,0.0,0.0
304,14:30:00,456,610,157,50.0,29.3,27.5,20.0,2.6,163,989.7,17.1,0.0,0.0
304,15:30:00,269,480,113,60.8,18.6,26.7,20.1,2.6,163,989.5,16.4,0.0,14720.0
304,16:30:00,99,235,64,69.4,6.9,24.5,23.1,2.6,160,989.8,15.2,0.0,0.0
304,17:30:00,6,12,6,76.8,-5.3,21.2,26.2,2.5,149,990.2,12.8,20516.0,0.0
304,18:30:00,0,0,0,83.7,-18.8,20.2,29.3,2.5,149,990.5,12.5,0.0,0.0
304,19:30:00,0,0,0,90.9,-31.8,19.6,32.5,3.2,147,990.9,12.7,0.0,0.0
304,20:30:00,0,0,0,99.2,-44.8,19.1,35.7,5.3,141,991.3,13.0,0.0,0.0
304,21:30:00,0,0,0,111.1,-57.4,18.7,38.6,5.3,141,991.5,13.2,4.0,0.0
304,22:30:00,0,0,0,132.7,-68.5,18.0,40.8,4.8,140,991.6,13.1,0.0,0.0
304,23:30:00,0,0,0,19.6,-74.3,17.1,43.0,3.6,136,991.6,12.8,0.0,0.0
305,00:30:00,0,0,0,-138.4,-70.1,16.4,45.2,3.6,136,991.6,12.4,0.0,0.0
305,01:30:00,0,0,0,-113.8,-59.5,15.9,47.3,3.6,141,991.6,12.1,0.0,0.0
305,02:30:00,0,0,0,-100.8,-47.1,15.3,49.3,3.5,159,991.7,11.8,0.0,0.0
305,03:30:00,0,0,0,-92.1,-34.1,14.2,18.8,3.8,132,992.9,6.3,0.0,0.0
305,04:30:00,0,0,0,-84.9,-21.0,13.6,17.1,3.9,134,993.0,5.5,0.0,0.0
305,05:30:00,0,0,0,-78.0,-7.7,13.4,15.4,4.2,141,993.2,4.8,0.0,0.0
305,06:30:00,48,92,34,-70.7,4.8,13.7,13.7,4.2,141,993.4,4.6,0.0,0.0
305,07:30:00,220,387,104,-62.3,16.6,15.5,12.0,4.9,137,993.5,5.7,136.0,2292.0
305,08:30:00,417,582,147,-52.0,27.5,18.6,10.3,6.9,125,993.6,6.5,1092.0,1196.0
305,09:30:00,581,688,168,-38.8,36.8,21.7,9.6,6.9,125,993.5,7.7,2172.0,2384.0
305,10:30:00,694,760,172,-21.9,43.5,24.1,10.4,6.8,125,992.9,10.3,2968.0,3212.0
305,11:30:00,734,774,176,-1.8,46.1,26.1,11.2,6.6,124,992.3,12.6,3300.0,3552.0
305,12:30:00,704,760,174,18.6,44.2,27.5,12.1,6.6,124,991.8,14.2,3412.0,3624.0
305,13:30:00,598,686,174,36.2,38.2,28.3,13.1,6.6,120,991.2,15.4,3500.0,3784.0
305,14:30:00,451,601,156,50.0,29.3,28.4,14.0,6.6,109,990.7,15.8,2388.0,2564.0
305,15:30:00,243,347,127,60.7,18.5,27.7,15.0,6.6,109,990.3,15.7,2200.0,2360.0
305,16:30:00,60,118,39,69.3,6.8,25.9,16.2,6.0,114,990.4,14.4,1232.0,1324.0
305,17:30:00,0,0,0,76.8,-5.3,23.2,17.4,4.1,129,990.5,12.3,240.0,276.0
305,18:30:00,0,0,0,83.7,-18.8,21.9,18.6,4.1,129,990.6,11.5,0.0,0.0
305,19:30:00,0,0,0,90.8,-31.8,21.0,19.8,4.3,130,990.8,11.0,0.0,0.0
305,20:30:00,0,0,0,99.1,-44.8,20.3,21.0,4.7,132,990.9,10.7,0.0,0.0
305,21:30:00,0,0,0,110.9,-57.5,19.8,22.1,4.7,132,991.0,10.6,0.0,0.0
305,22:30:00,0,0,0,132.6,-68.6,19.3,23.0,4.7,133,991.0,10.7,0.0,0.0
305,23:30:00,0,0,0,19.5,-74.4,18.7,23.9,4.6,136,991.0,10.7,0.0,0.0
306,00:30:00,0,0,0,-138.3,-70.1,18.1,24.8,4.6,136,991.0,10.6,0.0,0.0
306,01:30:00,0,0,0,-113.7,-59.5,17.5,25.7,4.4,137,991.0,10.6,0.0,0.0
306,02:30:00,0,0,0,-100.7,-47.1,16.8,26.6,3.7,139,991.0,10.4,0.0,0.0
306,03:30:00,0,0,0,-91.8,-34.2,16.0,26.9,3.7,139,991.1,9.7,0.0,0.0
306,04:30:00,0,0,0,-84.6,-21.2,15.4,26.3,3.7,142,991.3,9.0,0.0,0.0
306,05:30:00,0,0,0,-77.7,-7.9,14.9,25.7,3.8,151,991.4,8.5,0.0,0.0
306,06:30:00,47,119,29,-70.4,4.6,15.2,25.1,3.8,151,991.6,8.5,0.0,0.0
306,07:30:00,228,454,97,-62.1,16.4,16.9,24.4,4.0,148,991.8,9.9,112.0,84.0
306,08:30:00,410,566,149,-51.8,27.3,19.9,23.8,4.8,139,991.9,11.3,852.0,896.0
306,09:30:00,582,700,164,-38.6,36.6,22.8,23.1,4.8,139,991.9,13.6,1828.0,1984.0
306,10:30:00,695,774,166,-21.7,43.2,25.0,22.6,5.3,136,991.5,15.5,2728.0,2984.0
306,11:30:00,721,749,185,-1.8,45.8,26.8,22.0,6.8,127,991.1,17.1,3272.0,3500.0
306,12:30:00,695,747,178,18.4,43.9,27.9,21.5,6.8,127,990.7,17.9,3352.0,3692.0
306,13:30:00,602,711,165,35.9,37.9,28.4,21.1,7.1,127,990.3,18.3,2752.0,2944.0
306,14:30:00,452,638,142,49.7,29.1,28.3,20.6,8.0,126,990.0,18.0,2448.0,2620.0
306,15:30:00,271,539,99,60.4,18.3,27.6,21.2,8.0,126,989.8,17.5,1212.0,1308.0
306,16:30:00,71,210,34,69.1,6.7,25.8,23.5,7.0,127,990.0,16.4,460.0,520.0
306,17:30:00,0,0,0,76.5,-5.5,23.0,25.8,4.0,128,990.2,14.4,112.0,136.0
306,18:30:00,0,0,0,83.4,-18.9,21.6,28.2,4.0,128,990.4,13.6,0.0,0.0
306,19:30:00,0,0,0,90.4,-32.0,20.6,30.6,3.7,131,990.5,13.2,0.0,0.0
306,20:30:00,0,0,0,98.7,-45.0,19.7,33.0,2.9,139,990.7,12.9,0.0,0.0
306,21:30:00,0,0,0,110.4,-57.6,18.9,35.2,2.9,139,990.8,12.8,0.0,0.0
306,22:30:00,0,0,0,132.0,-68.8,18.3,37.0,2.7,139,990.6,12.8,0.0,0.0
306,23:30:00,0,0,0,19.5,-74.7,17.6,38.7,2.1,137,990.4,12.6,0.0,0.0
307,00:30:00,0,0,0,-137.8,-70.4,16.9,40.3,2.1,137,990.2,12.4,0.0,0.0
307,01:30:00,0,0,0,-113.2,-59.7,16.3,41.9,1.8,135,990.1,12.0,0.0,0.0
307,02:30:00,0,0,0,-100.2,-47.3,15.3,43.3,1.0,130,989.9,11.1,0.0,0.0
307,03:30:00,0,0,0,-91.4,-34.4,14.1,42.8,1.0,130,990.0,9.9,0.0,0.0
307,04:30:00,0,0,0,-84.3,-21.3,13.6,39.1,1.0,141,990.5,9.1,0.0,0.0
307,05:30:00,0,0,0,-77.4,-8.1,13.2,35.4,1.1,173,991.0,8.2,0.0,0.0
307,06:30:00,42,106,26,-70.2,4.4,14.1,31.6,1.1,173,991.4,8.5,0.0,0.0
307,07:30:00,218,373,111,-61.8,16.2,17.7,27.7,1.1,164,991.9,10.9,80.0,104.0
307,08:30:00,398,488,174,-51.5,27.1,21.8,23.9,1.1,137,992.3,12.9,712.0,800.0
307,09:30:00,576,646,193,-38.4,36.3,24.4,21.1,1.1,137,992.4,14.5,1652.0,1840.0
307,10:30:00,685,712,202,-21.6,42.9,26.4,19.8,1.4,146,991.8,16.0,2276.0,2544.0
